"pid","bid","labelid","wgt_gain_after_train","pct_body_fat_change","pct_body_lean_change","pct_body_fluid_change","lactate_change_dueto_train","vo2_max_change","EDTA_coll_time_train","deathtime_after_train","frozetime_after_train"
11685921,90655,90655015101,-17.6,-2.5,1.9,-0.8,5.2,,178317,178617,178618
11685921,90655,90655017101,-17.6,-2.5,1.9,-0.8,5.2,,178317,178617,178431
11685921,90655,90655017201,-17.6,-2.5,1.9,-0.8,5.2,,178317,178617,178453
11685921,90655,90655017401,-17.6,-2.5,1.9,-0.8,5.2,,178317,178617,178874
11685921,90655,90655017501,-17.6,-2.5,1.9,-0.8,5.2,,178317,178617,179113
11685921,90655,90655017601,-17.6,-2.5,1.9,-0.8,5.2,,178317,178617,179144
11685921,90655,90655017701,-17.6,-2.5,1.9,-0.8,5.2,,178317,178617,179181
11685921,90655,90655017801,-17.6,-2.5,1.9,-0.8,5.2,,178317,178617,179121
11685921,90655,90655017901,-17.6,-2.5,1.9,-0.8,5.2,,178317,178617,179054
11188383,90601,90601013001,-49.7,-6.7,5.8,-0.7,4.7,10.15,179415,179712,186660
11188383,90601,90601013002,-49.7,-6.7,5.8,-0.7,4.7,10.15,179415,179712,186660
11188383,90601,90601013101,-49.7,-6.7,5.8,-0.7,4.7,10.15,179415,179712,
11188383,90601,90601013102,-49.7,-6.7,5.8,-0.7,4.7,10.15,179415,179712,
11188383,90601,90601013201,-49.7,-6.7,5.8,-0.7,4.7,10.15,179415,179712,
11188383,90601,90601013202,-49.7,-6.7,5.8,-0.7,4.7,10.15,179415,179712,
11188383,90601,90601013301,-49.7,-6.7,5.8,-0.7,4.7,10.15,179415,179712,179978
11188383,90601,90601013401,-49.7,-6.7,5.8,-0.7,4.7,10.15,179415,179712,180012
11188383,90601,90601013402,-49.7,-6.7,5.8,-0.7,4.7,10.15,179415,179712,179993
11188383,90601,90601013501,-49.7,-6.7,5.8,-0.7,4.7,10.15,179415,179712,179895
11188383,90601,90601013601,-49.7,-6.7,5.8,-0.7,4.7,10.15,179415,179712,179554
11188383,90601,90601013701,-49.7,-6.7,5.8,-0.7,4.7,10.15,179415,179712,179999
11188383,90601,90601013801,-49.7,-6.7,5.8,-0.7,4.7,10.15,179415,179712,180205
11188383,90601,90601013901,-49.7,-6.7,5.8,-0.7,4.7,10.15,179415,179712,179746
11188383,90601,90601014001,-49.7,-6.7,5.8,-0.7,4.7,10.15,179415,179712,179846
11188383,90601,90601014101,-49.7,-6.7,5.8,-0.7,4.7,10.15,179415,179712,179837
11188383,90601,90601014201,-49.7,-6.7,5.8,-0.7,4.7,10.15,179415,179712,179937
11188383,90601,90601014301,-49.7,-6.7,5.8,-0.7,4.7,10.15,179415,179712,179850
11188383,90601,90601014401,-49.7,-6.7,5.8,-0.7,4.7,10.15,179415,179712,179965
11188383,90601,90601014601,-49.7,-6.7,5.8,-0.7,4.7,10.15,179415,179712,179905
11188383,90601,90601014701,-49.7,-6.7,5.8,-0.7,4.7,10.15,179415,179712,179642
11188383,90601,90601014801,-49.7,-6.7,5.8,-0.7,4.7,10.15,179415,179712,179942
11188383,90601,90601014901,-49.7,-6.7,5.8,-0.7,4.7,10.15,179415,179712,179777
11188383,90601,90601015001,-49.7,-6.7,5.8,-0.7,4.7,10.15,179415,179712,180058
11188383,90601,90601015101,-49.7,-6.7,5.8,-0.7,4.7,10.15,179415,179712,179704
11188383,90601,90601017101,-49.7,-6.7,5.8,-0.7,4.7,10.15,179415,179712,179526
11188383,90601,90601017201,-49.7,-6.7,5.8,-0.7,4.7,10.15,179415,179712,179554
11188383,90601,90601017401,-49.7,-6.7,5.8,-0.7,4.7,10.15,179415,179712,179947
11188383,90601,90601017501,-49.7,-6.7,5.8,-0.7,4.7,10.15,179415,179712,180265
11188383,90601,90601017601,-49.7,-6.7,5.8,-0.7,4.7,10.15,179415,179712,180215
11188383,90601,90601017701,-49.7,-6.7,5.8,-0.7,4.7,10.15,179415,179712,180245
11188383,90601,90601017801,-49.7,-6.7,5.8,-0.7,4.7,10.15,179415,179712,180176
11188383,90601,90601017901,-49.7,-6.7,5.8,-0.7,4.7,10.15,179415,179712,180138
11866470,90666,90666013001,0.3,-2.7,0.9,-0.5,8.9,,,,
11866470,90666,90666013002,0.3,-2.7,0.9,-0.5,8.9,,,,
11866470,90666,90666013101,0.3,-2.7,0.9,-0.5,8.9,,,,
11866470,90666,90666013102,0.3,-2.7,0.9,-0.5,8.9,,,,
11866470,90666,90666013103,0.3,-2.7,0.9,-0.5,8.9,,,,
11866470,90666,90666013201,0.3,-2.7,0.9,-0.5,8.9,,,,
11866470,90666,90666013202,0.3,-2.7,0.9,-0.5,8.9,,,,
11866470,90666,90666013301,0.3,-2.7,0.9,-0.5,8.9,,,,
11866470,90666,90666013401,0.3,-2.7,0.9,-0.5,8.9,,,,
11866470,90666,90666013402,0.3,-2.7,0.9,-0.5,8.9,,,,
11866470,90666,90666013501,0.3,-2.7,0.9,-0.5,8.9,,,,
11866470,90666,90666013601,0.3,-2.7,0.9,-0.5,8.9,,,,
11866470,90666,90666013701,0.3,-2.7,0.9,-0.5,8.9,,,,
11866470,90666,90666013801,0.3,-2.7,0.9,-0.5,8.9,,,,
11866470,90666,90666013901,0.3,-2.7,0.9,-0.5,8.9,,,,
11866470,90666,90666014001,0.3,-2.7,0.9,-0.5,8.9,,,,
11866470,90666,90666014101,0.3,-2.7,0.9,-0.5,8.9,,,,
11866470,90666,90666014201,0.3,-2.7,0.9,-0.5,8.9,,,,
11866470,90666,90666014301,0.3,-2.7,0.9,-0.5,8.9,,,,
11866470,90666,90666014501,0.3,-2.7,0.9,-0.5,8.9,,,,
11866470,90666,90666014601,0.3,-2.7,0.9,-0.5,8.9,,,,
11866470,90666,90666014701,0.3,-2.7,0.9,-0.5,8.9,,,,
11866470,90666,90666014801,0.3,-2.7,0.9,-0.5,8.9,,,,
11866470,90666,90666014901,0.3,-2.7,0.9,-0.5,8.9,,,,
11866470,90666,90666015001,0.3,-2.7,0.9,-0.5,8.9,,,,
11866470,90666,90666015101,0.3,-2.7,0.9,-0.5,8.9,,,,
11866470,90666,90666017101,0.3,-2.7,0.9,-0.5,8.9,,,,
11866470,90666,90666017201,0.3,-2.7,0.9,-0.5,8.9,,,,
11866470,90666,90666017401,0.3,-2.7,0.9,-0.5,8.9,,,,
11866470,90666,90666017501,0.3,-2.7,0.9,-0.5,8.9,,,,
11866470,90666,90666017601,0.3,-2.7,0.9,-0.5,8.9,,,,
11866470,90666,90666017701,0.3,-2.7,0.9,-0.5,8.9,,,,
11866470,90666,90666017801,0.3,-2.7,0.9,-0.5,8.9,,,,
11866470,90666,90666017901,0.3,-2.7,0.9,-0.5,8.9,,,,
10858679,90584,90584013001,,,,,,,181555,181771,188755
10858679,90584,90584013002,,,,,,,181555,181771,188755
10858679,90584,90584013101,,,,,,,181555,181771,
10858679,90584,90584013102,,,,,,,181555,181771,
10858679,90584,90584013201,,,,,,,181555,181771,
10858679,90584,90584013202,,,,,,,181555,181771,
10858679,90584,90584013301,,,,,,,181555,181771,181986
10858679,90584,90584013401,,,,,,,181555,181771,182017
10858679,90584,90584013402,,,,,,,181555,181771,181998
10858679,90584,90584013501,,,,,,,181555,181771,181916
10858679,90584,90584013601,,,,,,,181555,181771,181635
10858679,90584,90584013701,,,,,,,181555,181771,182058
10858679,90584,90584013801,,,,,,,181555,181771,182221
10858679,90584,90584013901,,,,,,,181555,181771,181801
10858679,90584,90584014001,,,,,,,181555,181771,181856
10858679,90584,90584014101,,,,,,,181555,181771,181904
10858679,90584,90584014201,,,,,,,181555,181771,181980
10858679,90584,90584014301,,,,,,,181555,181771,181869
10858679,90584,90584014501,,,,,,,181555,181771,182042
10858679,90584,90584014601,,,,,,,181555,181771,181955
10858679,90584,90584014701,,,,,,,181555,181771,181706
10858679,90584,90584014801,,,,,,,181555,181771,181950
10858679,90584,90584014901,,,,,,,181555,181771,181830
10858679,90584,90584015001,,,,,,,181555,181771,182015
10858679,90584,90584015101,,,,,,,181555,181771,181760
11549076,90633,90633013001,6.8,-1.8,-1.3,-1.1,8.8,6.00,178970,179242,186208
11549076,90633,90633013002,6.8,-1.8,-1.3,-1.1,8.8,6.00,178970,179242,186208
11549076,90633,90633013101,6.8,-1.8,-1.3,-1.1,8.8,6.00,178970,179242,
11549076,90633,90633013102,6.8,-1.8,-1.3,-1.1,8.8,6.00,178970,179242,
11549076,90633,90633013103,6.8,-1.8,-1.3,-1.1,8.8,6.00,178970,179242,
11549076,90633,90633013201,6.8,-1.8,-1.3,-1.1,8.8,6.00,178970,179242,
11549076,90633,90633013202,6.8,-1.8,-1.3,-1.1,8.8,6.00,178970,179242,
11549076,90633,90633013301,6.8,-1.8,-1.3,-1.1,8.8,6.00,178970,179242,179428
11549076,90633,90633013401,6.8,-1.8,-1.3,-1.1,8.8,6.00,178970,179242,179463
11549076,90633,90633013402,6.8,-1.8,-1.3,-1.1,8.8,6.00,178970,179242,179443
11549076,90633,90633013501,6.8,-1.8,-1.3,-1.1,8.8,6.00,178970,179242,179382
11549076,90633,90633013601,6.8,-1.8,-1.3,-1.1,8.8,6.00,178970,179242,179113
11549076,90633,90633013701,6.8,-1.8,-1.3,-1.1,8.8,6.00,178970,179242,179526
11549076,90633,90633013801,6.8,-1.8,-1.3,-1.1,8.8,6.00,178970,179242,179676
11549076,90633,90633013901,6.8,-1.8,-1.3,-1.1,8.8,6.00,178970,179242,179275
11549076,90633,90633014001,6.8,-1.8,-1.3,-1.1,8.8,6.00,178970,179242,179348
11549076,90633,90633014101,6.8,-1.8,-1.3,-1.1,8.8,6.00,178970,179242,179393
11549076,90633,90633014201,6.8,-1.8,-1.3,-1.1,8.8,6.00,178970,179242,179458
11549076,90633,90633014301,6.8,-1.8,-1.3,-1.1,8.8,6.00,178970,179242,179361
11549076,90633,90633014501,6.8,-1.8,-1.3,-1.1,8.8,6.00,178970,179242,179485
11549076,90633,90633014601,6.8,-1.8,-1.3,-1.1,8.8,6.00,178970,179242,179430
11549076,90633,90633014701,6.8,-1.8,-1.3,-1.1,8.8,6.00,178970,179242,179191
11549076,90633,90633014801,6.8,-1.8,-1.3,-1.1,8.8,6.00,178970,179242,179479
11549076,90633,90633014901,6.8,-1.8,-1.3,-1.1,8.8,6.00,178970,179242,179309
11549076,90633,90633015001,6.8,-1.8,-1.3,-1.1,8.8,6.00,178970,179242,179590
11549076,90633,90633015101,6.8,-1.8,-1.3,-1.1,8.8,6.00,178970,179242,179237
11549076,90633,90633017101,6.8,-1.8,-1.3,-1.1,8.8,6.00,178970,179242,179096
11549076,90633,90633017201,6.8,-1.8,-1.3,-1.1,8.8,6.00,178970,179242,179113
11549076,90633,90633017401,6.8,-1.8,-1.3,-1.1,8.8,6.00,178970,179242,179472
11549076,90633,90633017501,6.8,-1.8,-1.3,-1.1,8.8,6.00,178970,179242,179725
11549076,90633,90633017601,6.8,-1.8,-1.3,-1.1,8.8,6.00,178970,179242,179730
11549076,90633,90633017701,6.8,-1.8,-1.3,-1.1,8.8,6.00,178970,179242,179756
11549076,90633,90633017801,6.8,-1.8,-1.3,-1.1,8.8,6.00,178970,179242,179691
11549076,90633,90633017901,6.8,-1.8,-1.3,-1.1,8.8,6.00,178970,179242,179655
12178950,90692,90692013001,,,,,,,950974,951251,958229
12178950,90692,90692013002,,,,,,,950974,951251,958229
12178950,90692,90692013101,,,,,,,950974,951251,
12178950,90692,90692013102,,,,,,,950974,951251,
12178950,90692,90692013103,,,,,,,950974,951251,
12178950,90692,90692013201,,,,,,,950974,951251,
12178950,90692,90692013202,,,,,,,950974,951251,
12178950,90692,90692013301,,,,,,,950974,951251,951458
12178950,90692,90692013401,,,,,,,950974,951251,951482
12178950,90692,90692013402,,,,,,,950974,951251,951469
12178950,90692,90692013501,,,,,,,950974,951251,951394
12178950,90692,90692013601,,,,,,,950974,951251,951128
12178950,90692,90692013701,,,,,,,950974,951251,951552
12178950,90692,90692013801,,,,,,,950974,951251,951683
12178950,90692,90692013901,,,,,,,950974,951251,951286
12178950,90692,90692014001,,,,,,,950974,951251,951365
12178950,90692,90692014101,,,,,,,950974,951251,951387
12178950,90692,90692014201,,,,,,,950974,951251,951504
12178950,90692,90692014301,,,,,,,950974,951251,951385
12178950,90692,90692014401,,,,,,,950974,951251,951537
12178950,90692,90692014601,,,,,,,950974,951251,951473
12178950,90692,90692014701,,,,,,,950974,951251,951210
12178950,90692,90692014801,,,,,,,950974,951251,951499
12178950,90692,90692014901,,,,,,,950974,951251,951321
12178950,90692,90692015001,,,,,,,950974,951251,951605
12178950,90692,90692015101,,,,,,,950974,951251,951249
12178950,90692,90692017101,,,,,,,950974,951251,951068
12178950,90692,90692017201,,,,,,,950974,951251,951102
12178950,90692,90692017401,,,,,,,950974,951251,951521
12178950,90692,90692017501,,,,,,,950974,951251,951732
12178950,90692,90692017601,,,,,,,950974,951251,951772
12178950,90692,90692017701,,,,,,,950974,951251,951830
12178950,90692,90692017801,,,,,,,950974,951251,951733
12178950,90692,90692017901,,,,,,,950974,951251,951697
10621903,90433,90433013001,,,,,,,180870,181226,188160
10621903,90433,90433013002,,,,,,,180870,181226,188160
10621903,90433,90433013101,,,,,,,180870,181226,
10621903,90433,90433013102,,,,,,,180870,181226,
10621903,90433,90433013201,,,,,,,180870,181226,
10621903,90433,90433013202,,,,,,,180870,181226,
10621903,90433,90433013301,,,,,,,180870,181226,181457
10621903,90433,90433013401,,,,,,,180870,181226,181497
10621903,90433,90433013402,,,,,,,180870,181226,181477
10621903,90433,90433013501,,,,,,,180870,181226,181392
10621903,90433,90433013601,,,,,,,180870,181226,181021
10621903,90433,90433013701,,,,,,,180870,181226,181523
10621903,90433,90433013801,,,,,,,180870,181226,181683
10621903,90433,90433013901,,,,,,,180870,181226,181274
10621903,90433,90433014001,,,,,,,180870,181226,181378
10621903,90433,90433014101,,,,,,,180870,181226,181365
10621903,90433,90433014201,,,,,,,180870,181226,181471
10621903,90433,90433014301,,,,,,,180870,181226,181390
10621903,90433,90433014401,,,,,,,180870,181226,181515
10621903,90433,90433014601,,,,,,,180870,181226,181425
10621903,90433,90433014701,,,,,,,180870,181226,181114
10621903,90433,90433014901,,,,,,,180870,181226,181290
10621903,90433,90433015001,,,,,,,180870,181226,181498
10621903,90433,90433015101,,,,,,,180870,181226,181168
11618493,,,,,,,,,,,
10338918,90413,90413013001,23.4,-0.5,1.8,0.2,9.8,-0.05,180871,181181,188885
10338918,90413,90413013002,23.4,-0.5,1.8,0.2,9.8,-0.05,180871,181181,188885
10338918,90413,90413013101,23.4,-0.5,1.8,0.2,9.8,-0.05,180871,181181,
10338918,90413,90413013102,23.4,-0.5,1.8,0.2,9.8,-0.05,180871,181181,
10338918,90413,90413013103,23.4,-0.5,1.8,0.2,9.8,-0.05,180871,181181,
10338918,90413,90413013201,23.4,-0.5,1.8,0.2,9.8,-0.05,180871,181181,
10338918,90413,90413013202,23.4,-0.5,1.8,0.2,9.8,-0.05,180871,181181,
10338918,90413,90413013301,23.4,-0.5,1.8,0.2,9.8,-0.05,180871,181181,181396
10338918,90413,90413013401,23.4,-0.5,1.8,0.2,9.8,-0.05,180871,181181,181422
10338918,90413,90413013402,23.4,-0.5,1.8,0.2,9.8,-0.05,180871,181181,181409
10338918,90413,90413013501,23.4,-0.5,1.8,0.2,9.8,-0.05,180871,181181,181338
10338918,90413,90413013601,23.4,-0.5,1.8,0.2,9.8,-0.05,180871,181181,180999
10338918,90413,90413013701,23.4,-0.5,1.8,0.2,9.8,-0.05,180871,181181,181522
10338918,90413,90413013801,23.4,-0.5,1.8,0.2,9.8,-0.05,180871,181181,181657
10338918,90413,90413013901,23.4,-0.5,1.8,0.2,9.8,-0.05,180871,181181,181232
10338918,90413,90413014001,23.4,-0.5,1.8,0.2,9.8,-0.05,180871,181181,181298
10338918,90413,90413014101,23.4,-0.5,1.8,0.2,9.8,-0.05,180871,181181,181323
10338918,90413,90413014201,23.4,-0.5,1.8,0.2,9.8,-0.05,180871,181181,181477
10338918,90413,90413014301,23.4,-0.5,1.8,0.2,9.8,-0.05,180871,181181,181325
10338918,90413,90413014501,23.4,-0.5,1.8,0.2,9.8,-0.05,180871,181181,181502
10338918,90413,90413014601,23.4,-0.5,1.8,0.2,9.8,-0.05,180871,181181,181384
10338918,90413,90413014701,23.4,-0.5,1.8,0.2,9.8,-0.05,180871,181181,181091
10338918,90413,90413014801,23.4,-0.5,1.8,0.2,9.8,-0.05,180871,181181,181178
10338918,90413,90413014901,23.4,-0.5,1.8,0.2,9.8,-0.05,180871,181181,181248
10338918,90413,90413015001,23.4,-0.5,1.8,0.2,9.8,-0.05,180871,181181,181423
10338918,90413,90413015101,23.4,-0.5,1.8,0.2,9.8,-0.05,180871,181181,181137
11908653,90668,90668013001,14.2,-2.2,-1.0,-0.3,8.8,,178957,179258,186195
11908653,90668,90668013002,14.2,-2.2,-1.0,-0.3,8.8,,178957,179258,186195
11908653,90668,90668013101,14.2,-2.2,-1.0,-0.3,8.8,,178957,179258,
11908653,90668,90668013102,14.2,-2.2,-1.0,-0.3,8.8,,178957,179258,
11908653,90668,90668013103,14.2,-2.2,-1.0,-0.3,8.8,,178957,179258,
11908653,90668,90668013201,14.2,-2.2,-1.0,-0.3,8.8,,178957,179258,
11908653,90668,90668013202,14.2,-2.2,-1.0,-0.3,8.8,,178957,179258,
11908653,90668,90668013301,14.2,-2.2,-1.0,-0.3,8.8,,178957,179258,179460
11908653,90668,90668013401,14.2,-2.2,-1.0,-0.3,8.8,,178957,179258,179475
11908653,90668,90668013402,14.2,-2.2,-1.0,-0.3,8.8,,178957,179258,179475
11908653,90668,90668013501,14.2,-2.2,-1.0,-0.3,8.8,,178957,179258,179385
11908653,90668,90668013601,14.2,-2.2,-1.0,-0.3,8.8,,178957,179258,179118
11908653,90668,90668013701,14.2,-2.2,-1.0,-0.3,8.8,,178957,179258,179551
11908653,90668,90668013801,14.2,-2.2,-1.0,-0.3,8.8,,178957,179258,179675
11908653,90668,90668013901,14.2,-2.2,-1.0,-0.3,8.8,,178957,179258,179287
11908653,90668,90668014001,14.2,-2.2,-1.0,-0.3,8.8,,178957,179258,179374
11908653,90668,90668014101,14.2,-2.2,-1.0,-0.3,8.8,,178957,179258,179360
11908653,90668,90668014201,14.2,-2.2,-1.0,-0.3,8.8,,178957,179258,179466
11908653,90668,90668014301,14.2,-2.2,-1.0,-0.3,8.8,,178957,179258,179372
11908653,90668,90668014501,14.2,-2.2,-1.0,-0.3,8.8,,178957,179258,179515
11908653,90668,90668014601,14.2,-2.2,-1.0,-0.3,8.8,,178957,179258,179437
11908653,90668,90668014701,14.2,-2.2,-1.0,-0.3,8.8,,178957,179258,179198
11908653,90668,90668014801,14.2,-2.2,-1.0,-0.3,8.8,,178957,179258,179442
11908653,90668,90668014901,14.2,-2.2,-1.0,-0.3,8.8,,178957,179258,179318
11908653,90668,90668015001,14.2,-2.2,-1.0,-0.3,8.8,,178957,179258,179508
11908653,90668,90668015101,14.2,-2.2,-1.0,-0.3,8.8,,178957,179258,179247
11908653,90668,90668017101,14.2,-2.2,-1.0,-0.3,8.8,,178957,179258,179088
11908653,90668,90668017201,14.2,-2.2,-1.0,-0.3,8.8,,178957,179258,179110
11908653,90668,90668017401,14.2,-2.2,-1.0,-0.3,8.8,,178957,179258,179482
11908653,90668,90668017501,14.2,-2.2,-1.0,-0.3,8.8,,178957,179258,179706
11908653,90668,90668017601,14.2,-2.2,-1.0,-0.3,8.8,,178957,179258,179776
11908653,90668,90668017701,14.2,-2.2,-1.0,-0.3,8.8,,178957,179258,179818
11908653,90668,90668017801,14.2,-2.2,-1.0,-0.3,8.8,,178957,179258,179743
11908653,90668,90668017901,14.2,-2.2,-1.0,-0.3,8.8,,178957,179258,179690
10675086,90434,90434013001,,,,,,,182034,182343,189301
10675086,90434,90434013002,,,,,,,182034,182343,189301
10675086,90434,90434013101,,,,,,,182034,182343,
10675086,90434,90434013102,,,,,,,182034,182343,
10675086,90434,90434013201,,,,,,,182034,182343,
10675086,90434,90434013202,,,,,,,182034,182343,
10675086,90434,90434013301,,,,,,,182034,182343,182544
10675086,90434,90434013401,,,,,,,182034,182343,182572
10675086,90434,90434013402,,,,,,,182034,182343,182557
10675086,90434,90434013501,,,,,,,182034,182343,182497
10675086,90434,90434013601,,,,,,,182034,182343,182169
10675086,90434,90434013701,,,,,,,182034,182343,182637
10675086,90434,90434013801,,,,,,,182034,182343,182803
10675086,90434,90434013901,,,,,,,182034,182343,182376
10675086,90434,90434014001,,,,,,,182034,182343,182457
10675086,90434,90434014101,,,,,,,182034,182343,182479
10675086,90434,90434014201,,,,,,,182034,182343,182616
10675086,90434,90434014301,,,,,,,182034,182343,182493
10675086,90434,90434014401,,,,,,,182034,182343,182623
10675086,90434,90434014601,,,,,,,182034,182343,182567
10675086,90434,90434014701,,,,,,,182034,182343,182247
10675086,90434,90434014801,,,,,,,182034,182343,182344
10675086,90434,90434014901,,,,,,,182034,182343,182399
10675086,90434,90434015001,,,,,,,182034,182343,182588
10675086,90434,90434015101,,,,,,,182034,182343,182291
10782168,90582,90582013001,,,,,,,179164,179384,186416
10782168,90582,90582013002,,,,,,,179164,179384,186416
10782168,90582,90582013101,,,,,,,179164,179384,
10782168,90582,90582013102,,,,,,,179164,179384,
10782168,90582,90582013201,,,,,,,179164,179384,
10782168,90582,90582013202,,,,,,,179164,179384,
10782168,90582,90582013301,,,,,,,179164,179384,179570
10782168,90582,90582013401,,,,,,,179164,179384,179619
10782168,90582,90582013402,,,,,,,179164,179384,179582
10782168,90582,90582013501,,,,,,,179164,179384,179519
10782168,90582,90582013601,,,,,,,179164,179384,179256
10782168,90582,90582013701,,,,,,,179164,179384,179690
10782168,90582,90582013801,,,,,,,179164,179384,179824
10782168,90582,90582013901,,,,,,,179164,179384,179408
10782168,90582,90582014001,,,,,,,179164,179384,179480
10782168,90582,90582014101,,,,,,,179164,179384,179523
10782168,90582,90582014201,,,,,,,179164,179384,179613
10782168,90582,90582014301,,,,,,,179164,179384,179486
10782168,90582,90582014501,,,,,,,179164,179384,179681
10782168,90582,90582014601,,,,,,,179164,179384,179581
10782168,90582,90582014701,,,,,,,179164,179384,179328
10782168,90582,90582014801,,,,,,,179164,179384,179583
10782168,90582,90582014901,,,,,,,179164,179384,179436
10782168,90582,90582015001,,,,,,,179164,179384,179650
10782168,90582,90582015101,,,,,,,179164,179384,179370
11394870,90619,90619013001,-7.5,-0.2,-1.7,-0.9,8.2,-2.37,174073,174361,181328
11394870,90619,90619013002,-7.5,-0.2,-1.7,-0.9,8.2,-2.37,174073,174361,181328
11394870,90619,90619013101,-7.5,-0.2,-1.7,-0.9,8.2,-2.37,174073,174361,
11394870,90619,90619013102,-7.5,-0.2,-1.7,-0.9,8.2,-2.37,174073,174361,
11394870,90619,90619013103,-7.5,-0.2,-1.7,-0.9,8.2,-2.37,174073,174361,
11394870,90619,90619013201,-7.5,-0.2,-1.7,-0.9,8.2,-2.37,174073,174361,
11394870,90619,90619013202,-7.5,-0.2,-1.7,-0.9,8.2,-2.37,174073,174361,
11394870,90619,90619013301,-7.5,-0.2,-1.7,-0.9,8.2,-2.37,174073,174361,174609
11394870,90619,90619013401,-7.5,-0.2,-1.7,-0.9,8.2,-2.37,174073,174361,174643
11394870,90619,90619013402,-7.5,-0.2,-1.7,-0.9,8.2,-2.37,174073,174361,174625
11394870,90619,90619013501,-7.5,-0.2,-1.7,-0.9,8.2,-2.37,174073,174361,174544
11394870,90619,90619013601,-7.5,-0.2,-1.7,-0.9,8.2,-2.37,174073,174361,174237
11394870,90619,90619013701,-7.5,-0.2,-1.7,-0.9,8.2,-2.37,174073,174361,174708
11394870,90619,90619013801,-7.5,-0.2,-1.7,-0.9,8.2,-2.37,174073,174361,174863
11394870,90619,90619013901,-7.5,-0.2,-1.7,-0.9,8.2,-2.37,174073,174361,174400
11394870,90619,90619014001,-7.5,-0.2,-1.7,-0.9,8.2,-2.37,174073,174361,174475
11394870,90619,90619014101,-7.5,-0.2,-1.7,-0.9,8.2,-2.37,174073,174361,174586
11394870,90619,90619014201,-7.5,-0.2,-1.7,-0.9,8.2,-2.37,174073,174361,174617
11394870,90619,90619014301,-7.5,-0.2,-1.7,-0.9,8.2,-2.37,174073,174361,174498
11394870,90619,90619014501,-7.5,-0.2,-1.7,-0.9,8.2,-2.37,174073,174361,174673
11394870,90619,90619014601,-7.5,-0.2,-1.7,-0.9,8.2,-2.37,174073,174361,174573
11394870,90619,90619014701,-7.5,-0.2,-1.7,-0.9,8.2,-2.37,174073,174361,174320
11394870,90619,90619014801,-7.5,-0.2,-1.7,-0.9,8.2,-2.37,174073,174361,174586
11394870,90619,90619014901,-7.5,-0.2,-1.7,-0.9,8.2,-2.37,174073,174361,174463
11394870,90619,90619015001,-7.5,-0.2,-1.7,-0.9,8.2,-2.37,174073,174361,174690
11394870,90619,90619015101,-7.5,-0.2,-1.7,-0.9,8.2,-2.37,174073,174361,174359
11394870,90619,90619017101,-7.5,-0.2,-1.7,-0.9,8.2,-2.37,174073,174361,174209
11394870,90619,90619017201,-7.5,-0.2,-1.7,-0.9,8.2,-2.37,174073,174361,174226
11394870,90619,90619017401,-7.5,-0.2,-1.7,-0.9,8.2,-2.37,174073,174361,174632
11394870,90619,90619017501,-7.5,-0.2,-1.7,-0.9,8.2,-2.37,174073,174361,174916
11394870,90619,90619017601,-7.5,-0.2,-1.7,-0.9,8.2,-2.37,174073,174361,174904
11394870,90619,90619017701,-7.5,-0.2,-1.7,-0.9,8.2,-2.37,174073,174361,174920
11394870,90619,90619017801,-7.5,-0.2,-1.7,-0.9,8.2,-2.37,174073,174361,174858
11394870,90619,90619017901,-7.5,-0.2,-1.7,-0.9,8.2,-2.37,174073,174361,174822
12284394,90705,90705013001,,,,,,,181082,181368,188338
12284394,90705,90705013002,,,,,,,181082,181368,188338
12284394,90705,90705013101,,,,,,,181082,181368,
12284394,90705,90705013102,,,,,,,181082,181368,
12284394,90705,90705013201,,,,,,,181082,181368,
12284394,90705,90705013202,,,,,,,181082,181368,
12284394,90705,90705013301,,,,,,,181082,181368,181577
12284394,90705,90705013401,,,,,,,181082,181368,181614
12284394,90705,90705013402,,,,,,,181082,181368,181594
12284394,90705,90705013501,,,,,,,181082,181368,181510
12284394,90705,90705013601,,,,,,,181082,181368,181262
12284394,90705,90705013701,,,,,,,181082,181368,181778
12284394,90705,90705013801,,,,,,,181082,181368,181968
12284394,90705,90705013901,,,,,,,181082,181368,181404
12284394,90705,90705014001,,,,,,,181082,181368,181457
12284394,90705,90705014101,,,,,,,181082,181368,181525
12284394,90705,90705014201,,,,,,,181082,181368,181675
12284394,90705,90705014301,,,,,,,181082,181368,181491
12284394,90705,90705014401,,,,,,,181082,181368,181708
12284394,90705,90705014601,,,,,,,181082,181368,181647
12284394,90705,90705014701,,,,,,,181082,181368,181332
12284394,90705,90705014801,,,,,,,181082,181368,181677
12284394,90705,90705014901,,,,,,,181082,181368,181443
12284394,90705,90705015001,,,,,,,181082,181368,181765
12284394,90705,90705015101,,,,,,,181082,181368,181372
12284394,90705,90705017101,,,,,,,181082,181368,181185
12284394,90705,90705017201,,,,,,,181082,181368,181225
12284394,90705,90705017401,,,,,,,181082,181368,181691
12284394,90705,90705017501,,,,,,,181082,181368,182025
12284394,90705,90705017601,,,,,,,181082,181368,182000
12284394,90705,90705017701,,,,,,,181082,181368,182038
12284394,90705,90705017801,,,,,,,181082,181368,181952
12284394,90705,90705017901,,,,,,,181082,181368,181910
11399082,,,,,,,,,,,
11854030,90664,90664013001,19.3,-1.8,-1.0,-0.3,6.3,,178869,179124,186108
11854030,90664,90664013002,19.3,-1.8,-1.0,-0.3,6.3,,178869,179124,186108
