"participantGUID","visitGUID","d_visit","days_visit","staffID","siteGUID","siteID","pid","visitcode","formGUID","FormName","versionGUID","versionNbr","anesthesiaid","t_anesthesia","anesthesiacomments","bloodtype","bloodtube","bloodcomplete","bloodtechid","t_bloodstart","t_bloodstop","t_edtafill","bloodcomments","uterustype","uterustechid","uteruscomplete","t_uterusstart","t_uterusstop","uterusweight","uteruscomments","t_death","deathtype"
"10E282EB-1DBA-406E-BD5D-81027083A01D","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","22JAN2019",105,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10561072,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"12:59:11",,"EDTA","Draw",1,1333,"13:01:26","13:01:44","13:01:59",,"UTERUS",,3,,,,,"13:07:29",2
"E327718E-79B7-47B3-867D-CDCB280E083D","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","29JAN2019",112,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10564179,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"12:17:26",,"EDTA","Draw",1,1333,"12:20:37","12:20:47","12:21:02",,"UTERUS",,3,,,,,"12:26:53",2
"AEB1611A-F29E-43F8-B9F3-A2BC4F9EB504","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","29JAN2019",112,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10587543,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"12:38:50",,"EDTA","Draw",1,1333,"12:40:55","12:41:06","12:41:23",,"UTERUS",,3,,,,,"12:47:13",2
"C80389B4-1F28-4168-9A1A-315144F813A2","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","29JAN2019",112,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10589325,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"12:57:49",,"EDTA","Draw",1,1333,"13:00:47","13:01:16","13:01:45",,"UTERUS",,3,,,,,"13:07:17",2
"2F75A7DF-67C5-4A01-A0D1-0D151A26AFCF","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","30JAN2019",113,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10591575,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"11:45:34",,"EDTA","Draw",1,1333,"11:47:49","11:48:04","11:48:23",,"UTERUS",,3,,,,,"11:53:38",2
"EB3DE417-8554-4EBF-BCEA-598AFB3BA82D","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","30JAN2019",113,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10611193,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"12:03:01",,"EDTA","Draw",2,1333,"12:05:43","12:06:35","12:06:57",,"UTERUS",,3,,,,,"12:12:52",2
"92D9EA73-473D-4E06-B933-8C88D7D653E2","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","23JAN2019",106,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10616233,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"11:33:19",,"EDTA","Draw",1,1333,"11:36:08","11:36:48","11:37:08",,"UTERUS",,3,,,,,"11:42:22",2
"58E15DEB-7B74-4766-98BB-F34535106610","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","23JAN2019",106,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10619259,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"11:52:40",,"EDTA","Draw",1,1334,"11:55:10","11:55:40","11:55:58",,"UTERUS",,3,,,,,"12:00:50",2
"43BD57B9-D96D-40F2-9DAC-B8EC66985018","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","23JAN2019",106,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10621903,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"12:11:25",,"EDTA","Draw",1,1333,"12:13:54","12:14:12","12:14:30",,"UTERUS",,3,,,,,"12:20:26",2
"F2B9457C-D3B0-4DDA-8D03-AAC5F84A7C35","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","30JAN2019",113,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10637079,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"12:23:49",,"EDTA","Draw",2,1333,"12:28:10","12:29:15","12:29:31",,"UTERUS",,3,,,,,"12:34:34",2
"FDA87A8D-3634-4C42-9A1A-0EA03B58BB01","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","30JAN2019",113,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10641858,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"12:44:11",,"EDTA","Draw",1,1333,"12:46:49","12:47:14","12:47:30",,"UTERUS",,3,,,,,"12:52:58",2
"CDCFA3F1-07ED-4737-A36D-15EFEC325AA5","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","30JAN2019",113,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10672656,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"13:03:03",,"EDTA","Draw",1,1333,"13:06:46","13:07:39","13:08:02",,"UTERUS",,3,,,,,"13:12:40",2
"46FD337F-BE5D-4AA8-A2A0-EE69CA5E937D","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","23JAN2019",106,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10675086,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"12:30:43",,"EDTA","Draw",1,1333,"12:33:16","12:33:36","12:33:54",,"UTERUS",,3,,,,,"12:39:03",2
"2855419F-A777-4E46-B1A0-32CCCC5B2FF0","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","23JAN2019",106,1334,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10677887,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"12:49:03",,"EDTA","Draw",1,1333,"12:51:31","12:51:43","12:52:00",,"UTERUS",,3,,,,,"12:57:19",2
"3ACB7BEF-CEF8-4917-B669-52C6EF13FCB3","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","04MAR2019",110,1333,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10680837,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"11:38:17",,"EDTA","Draw",1,1457,"11:40:50","11:41:16","11:41:35",,"UTERUS",,3,,,,,"11:46:09",2
"EA5C8932-9325-4DA5-96BB-50CD49CEDD10","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","25FEB2019",103,1333,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10700102,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"11:36:06",,"EDTA","Draw",1,1333,"11:38:34","11:38:48","11:39:04",,"UTERUS",,3,,,,,"11:44:01",2
"C39CD6E3-F345-4BCC-8D78-50993FEAF0D6","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","04MAR2019",110,1333,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10702741,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"11:57:48",,"EDTA","Draw",1,1457,"12:00:21","12:00:45","12:01:07",,"UTERUS",,3,,,,,"12:05:24",2
"B137E81D-A9DE-4E3A-8E2B-AD6C22920B7E","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","04MAR2019",110,1333,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10729518,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"12:18:24",,"EDTA","Draw",1,1457,"12:20:34","12:21:13","12:21:35",,"UTERUS",,3,,,,,"12:26:13",2
"33C31E41-FBFC-4CD7-A571-0A04A8102C93","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","04MAR2019",110,1333,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10732306,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"12:38:47",,"EDTA","Draw",1,1457,"12:41:02","12:41:24","12:41:43",,"UTERUS",,3,,,,,"12:46:16",2
"DC8B35E8-4AA8-4829-8569-F223D069620C","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","04MAR2019",110,1333,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10734945,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"12:58:37",,"EDTA","Draw",1,1457,"13:01:38","13:01:59","13:02:29",,"UTERUS",,3,,,,,"13:06:32",2
"B4210E3A-7CF8-47C3-BB77-2A0B7BDC711F","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","05MAR2019",111,1333,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10742611,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"11:47:40",,"EDTA","Draw",1,1457,"11:50:24","11:51:38","11:51:58",,"UTERUS",,3,,,,,"11:56:15",2
"E59E5D6B-8DF1-4B57-946A-83E1B5B21BF4","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","05MAR2019",111,1333,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10756086,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"12:12:24",,"EDTA","Draw",1,1457,"12:15:32","12:16:16","12:17:05",,"UTERUS",,3,,,,,"12:21:18",2
"C8E780A3-D885-480F-ABE2-228BD1EC2551","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","26FEB2019",104,1333,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10760008,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"11:42:10",,"EDTA","Draw",2,1457,"11:47:03","11:47:36","11:48:12",,"UTERUS",,3,,,,,"11:52:09",2
"8904857C-2073-4BBA-AC7C-1EC239E5BFF7","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","05MAR2019",111,1333,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10761160,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"12:36:20",,"EDTA","Draw",1,1457,"12:38:43","12:39:02","12:39:24",,"UTERUS",,3,,,,,"12:43:06",2
"54D98718-9747-4363-A70E-18A07E8B62B2","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","27FEB2019",105,1333,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10770666,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"11:40:10",,"EDTA","Draw",1,1333,"11:42:39","11:43:05","11:43:24",,"UTERUS",,3,,,,,"11:47:44",2
"CC81DD9B-0AF7-4265-A5CC-BDA1121782DB","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","27FEB2019",105,1333,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10780629,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"12:00:01",,"EDTA","Draw",1,1457,"12:02:57","12:03:18","12:03:36",,"UTERUS",,3,,,,,"12:07:47",2
"485F7778-EA0D-417E-8129-3029E883C844","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","06MAR2019",112,1333,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10782168,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"11:50:25",,"EDTA","Draw",2,1457,"11:52:42","11:53:50","11:54:04",,"UTERUS",,3,,,,,"11:57:44",2
"526B5515-7CFF-4210-A635-EDEE77285D1F","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","27FEB2019",105,1333,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10784616,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"12:19:53",,"EDTA","Draw",2,1457,"12:22:37","12:23:35","12:23:55",,"UTERUS",,3,,,,,"12:28:06",2
"7F8CA070-5149-4956-BF9E-A25DE1A7C16C","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","06MAR2019",112,1333,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10830073,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"12:10:25",,"EDTA","Draw",1,1457,"12:12:45","12:13:02","12:13:24",,"UTERUS",,3,,,,,"12:17:46",2
"0645F621-878C-4C9B-84A6-58862BAA17D9","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","27FEB2019",105,1333,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10833331,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"12:40:17",,"EDTA","Draw",1,1457,"12:43:13","12:44:15","12:44:30",,"UTERUS",,3,,,,,"12:49:18",2
"423DF93B-9F85-4A93-9074-FECBEC99906D","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","06MAR2019",112,1333,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10858679,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"12:30:48",,"EDTA","Draw",1,1457,"12:32:43","12:33:10","12:33:55",,"UTERUS",,3,,,,,"12:37:31",2
"1F9BD644-303F-43E7-94BE-FF6654306F5E","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","06MAR2019",112,1333,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10871349,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"12:49:55",,"EDTA","Draw",1,1457,"12:52:33","12:53:02","12:53:22",,"UTERUS",,3,,,,,"12:57:23",2
"DF8ECF52-54B4-463A-8582-6D82C1FA1AC8","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","06MAR2019",112,1333,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10877894,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"13:11:40",,"EDTA","Draw",1,1457,"13:15:12","13:15:22","13:15:37",,"UTERUS",,3,,,,,"13:19:15",2
"1CA4E801-3BB2-488F-BAE0-A27FBA8B728F","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","27FEB2019",105,1333,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10886028,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"13:05:06",,"EDTA","Draw",1,1457,"13:07:54","13:09:15","13:09:33",,"UTERUS",,3,,,,,"13:13:55",2
"B679AFD2-5D5B-43D8-A7F9-DFFADD44657E","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","25FEB2019",103,1333,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10901000,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"12:01:38",,"EDTA","Draw",1,1333,"12:04:52","12:05:17","12:05:35",,"UTERUS",,3,,,,,"12:09:25",2
"68083256-8DAA-4185-B446-0CAF600474B5","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","25FEB2019",103,1333,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10901434,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"12:22:02",,"EDTA","Draw",1,1333,"12:24:21","12:24:40","12:25:56",,"UTERUS",,3,,,,,"12:30:17",2
"9CD912BD-75DB-4945-ACF4-93BB652CC0CE","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","25FEB2019",103,1333,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10914331,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"12:43:03",,"EDTA","Draw",1,1333,"12:46:54","12:47:32","12:47:46",,"UTERUS",,3,,,,,"12:52:13",2
"7409ABEA-6EA0-4DA0-A848-702CE19A0C77","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","25FEB2019",103,1333,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10934529,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"13:03:45",,"EDTA","Draw",1,1333,"13:07:04","13:07:22","13:07:37",,"UTERUS",,3,,,,,"13:11:50",2
"B73AB139-7210-4498-9CCF-E1DBE6EBA71C","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","26FEB2019",104,1333,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10950486,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"12:11:31",,"EDTA","Draw",1,1457,"12:14:16","12:15:07","12:15:30",,"UTERUS",,3,,,,,"12:19:23",2
"5D1C1DD9-A59D-48C5-A1DC-363CB7AF6C63","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","26FEB2019",104,1333,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10950648,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"12:34:14",,"EDTA","Draw",1,1457,"12:37:00","12:37:59","12:38:26",,"UTERUS",,3,,,,,"12:42:34",2
"6A013AA1-4D1E-4B75-B691-6BA22D928E51","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","26FEB2019",104,1333,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10953744,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"13:00:40",,"EDTA","Draw",1,1457,"13:04:10","13:05:20","13:06:02",,"UTERUS",,3,,,,,"13:09:32",2
"1FE0D417-8CCB-46CE-B42F-E1210F63B9FE","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","26FEB2019",104,1333,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10962735,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"13:24:30",,"EDTA","Draw",2,1457,"13:28:11","13:29:01","13:29:15",,"UTERUS",,3,,,,,"13:33:25",2
"0409BED3-F9FE-4C06-9920-74F5E5CA04A3","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","05MAR2019",111,1333,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10971645,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"12:58:33",,"EDTA","Draw",1,1457,"13:01:40","13:02:02","13:02:23",,"UTERUS",,3,,,,,"13:06:07",2
"5C974C96-BDF7-4125-BB16-01035A7A9FF1","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","05MAR2019",111,1333,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,10972374,"Post-Training","FDFF5131-3541-4F04-A327-1404B00E0F56","Animal Specimen Collection","51422BB5-1939-4A7F-A461-3C4339A3007F",2,1332,"13:20:30",,"EDTA","Draw",1,1457,"13:22:56","13:23:25","13:23:50",,"UTERUS",,3,,,,,"13:27:33",2

