"recid","FormName","formguid","versionguid","versionnbr","siteguid","siteid","environmentguid","environmentdateentered","environmenttemp","environmenthumidity"
816,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"1BACB373-6F69-408B-8F18-16A9AAF02083","19NOV2018:00:00:00.000",22.3,15.5
817,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"660FCB3B-6A99-40E9-ACC2-CD6B613239BB","20NOV2018:00:00:00.000",22.3,14.5
818,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"C5F8E58F-24C7-4A8D-8872-FE95C5920EB7","21NOV2018:00:00:00.000",22.3,20.5
819,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"89C64B94-B8D4-47A7-B43B-8926913BF091","22NOV2018:00:00:00.000",22.3,25.3
820,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"ECB693BC-0B1C-45AB-8C44-E2DEC1B762F8","23NOV2018:00:00:00.000",22.3,32.8
821,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"4C93C5B1-D1E4-4B1A-8BCD-7C02985BE4B3","24NOV2018:00:00:00.000",22.2,33.1
822,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"30B27F5D-644E-446F-9C54-F3C69892F8DD","25NOV2018:00:00:00.000",22.3,24.6
823,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"E9E5C78B-0D95-4FA3-BEAB-81A8E56816DD","26NOV2018:00:00:00.000",22.2,12.7
824,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"BCA5ACC9-0FCA-44C1-B4B1-80F3454FEAAA","27NOV2018:00:00:00.000",22.3,9.6
825,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"06EEEF77-0DC2-40D0-89E4-5A8E598BEF5D","28NOV2018:00:00:00.000",22.2,11.2
826,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"BA1DADA8-1C9D-4F5A-81F1-C4BB9EAE78A7","29NOV2018:00:00:00.000",22.3,18.8
827,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"A5CE2C36-DC39-4C7C-9924-0815256EA52E","30NOV2018:00:00:00.000",22.3,21.6
828,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"C98EED2B-F8FA-47E5-B670-54300A607EE3","01DEC2018:00:00:00.000",22.3,30.0
829,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"F4897655-37AC-4F7A-9F3D-2F84B5B9D66E","02DEC2018:00:00:00.000",22.4,29.9
830,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"9AFAD75E-5A87-42B8-BB0D-A1976CFBBEBE","03DEC2018:00:00:00.000",22.4,20.4
831,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"AD2527FB-4030-49D5-9A78-76195D4AD24D","04DEC2018:00:00:00.000",22.3,17.2
832,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"1686E817-666F-4D10-8440-71A1836C55E0","05DEC2018:00:00:00.000",22.2,18.1
833,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"CB62C855-7B2B-4880-9BDF-628565EA326B","06DEC2018:00:00:00.000",22.3,13.1
834,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"2C983908-31A3-4A00-824D-0F43EB96C949","07DEC2018:00:00:00.000",22.2,9.2
835,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"BF3CC38C-45B5-4B36-980B-7C26068013DC","08DEC2018:00:00:00.000",22.3,11.8
836,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"40A6BEC7-EF68-457C-B190-C3E2AEBE065C","09DEC2018:00:00:00.000",22.2,13.2
837,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"EC1B705A-6BFA-492D-BA34-448006654BA0","10DEC2018:00:00:00.000",22.2,15.5
838,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"4CEAA4A1-7193-4277-96F8-967D0B1FDA45","11DEC2018:00:00:00.000",22.3,19.2
839,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"CE4C486D-C4B0-42FA-85ED-B04443385C82","12DEC2018:00:00:00.000",22.3,21.3
840,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"32E8A6E8-49DD-4160-925A-29F3BD02BB16","13DEC2018:00:00:00.000",22.2,25.9
841,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"F467BE58-D2E0-419D-A594-67C346A40D4F","14DEC2018:00:00:00.000",22.2,23.2
842,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"3E78D474-BCB7-4C1D-AE7B-6766DA1E2195","15DEC2018:00:00:00.000",22.2,19.2
843,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"86BCD012-DB28-4102-B7C4-42E73623A62F","16DEC2018:00:00:00.000",22.2,21.9
844,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"CA027EB1-A58A-472E-8696-5CAD7C3E2E27","17DEC2018:00:00:00.000",22.2,16.9
845,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"F5F70BA7-14EF-48FF-AFB7-065BF0D4CDF9","18DEC2018:00:00:00.000",22.2,20.2
846,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"51EF90C4-5B05-4AA9-AF9E-5C21E83FD49B","19DEC2018:00:00:00.000",22.2,29.5
847,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"6BB6169F-A5D1-4D1A-BA6E-CCC5DBC207EC","20DEC2018:00:00:00.000",22.2,29.9
848,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"A866B429-9795-4AE2-A600-6CFD38788F31","21DEC2018:00:00:00.000",22.2,20.3
849,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"638DA908-1F8A-4D8A-8149-E44E10B23451","22DEC2018:00:00:00.000",22.2,18.9
850,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"A3A3564E-D5F2-4587-B26D-16D1F57ABBE3","23DEC2018:00:00:00.000",22.3,18.0
851,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"5E3549C7-2186-4D25-A5BF-87B5F3997C90","24DEC2018:00:00:00.000",22.2,16.4
852,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"44DFB5D5-2AC6-4628-B963-C2BC41130F88","25DEC2018:00:00:00.000",22.2,24.9
853,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"C476576B-98CE-4D68-A25F-7AFDE7BCD093","26DEC2018:00:00:00.000",22.2,25.1
854,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"2A46E497-2ED3-434F-BAA9-A2489045B914","27DEC2018:00:00:00.000",22.2,41.4
855,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"F471E31F-6C25-4E45-AE71-39E77F9389E1","28DEC2018:00:00:00.000",22.2,20.3
856,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"427DD6E8-A151-47EF-8B41-239BA979675D","29DEC2018:00:00:00.000",22.2,12.0
857,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"3D25390E-45C9-4BE6-99E9-2C53D218704D","30DEC2018:00:00:00.000",22.2,15.4
858,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"993646CC-902B-4C00-9A5F-5DFF5E53E053","31DEC2018:00:00:00.000",22.3,25.2
859,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"F3EC42CB-9FD4-4FF2-A9C8-4A0F2CECCDC7","01JAN2019:00:00:00.000",22.2,16.2
860,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"9429509D-8A79-42C1-95BB-7B78C2B070B2","02JAN2019:00:00:00.000",22.2,13.7
861,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"BE9407C1-A97E-4E82-AFEB-12CBE6C838B1","03JAN2019:00:00:00.000",22.2,18.4
862,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"598F38CD-F9BE-4303-9AD5-8FF561B4747D","04JAN2019:00:00:00.000",22.3,23.7
863,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"76CC32FE-E9DF-42AC-8443-DCD2CB57A116","05JAN2019:00:00:00.000",22.3,27.7
864,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"54045AE0-C683-420F-929B-F887B4103202","06JAN2019:00:00:00.000",22.2,28.1
865,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"D580491A-A70D-4C7C-A5CD-5F50EB69FD8E","07JAN2019:00:00:00.000",22.2,40.0
866,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"72DA0F06-C6C9-42B1-A9D5-86213E700D31","08JAN2019:00:00:00.000",22.2,23.0
867,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"2209266C-4FB7-4D2C-8A46-5848DA658638","09JAN2019:00:00:00.000",22.2,7.2
868,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"E4E3A08F-FFDE-4583-8A08-78192AC6D5A8","10JAN2019:00:00:00.000",22.3,8.4
869,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"A8701EDF-A4D3-4978-B3D2-042BCF392A00","11JAN2019:00:00:00.000",22.2,13.6
870,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"024DEEC2-20E8-487B-9CDA-313D9C3BBDFF","12JAN2019:00:00:00.000",22.2,21.4
871,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"B17D4927-0AC6-44C9-BD00-83CCF7F2EBD2","13JAN2019:00:00:00.000",22.2,17.9
872,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"2EF06650-B159-4D46-85A1-2D206733BA17","14JAN2019:00:00:00.000",22.2,17.7
873,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"1A363CC5-9B9C-4DA3-A715-EB5F7B80C387","15JAN2019:00:00:00.000",22.2,22.7
874,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"D100485C-B09E-4E15-BBFE-7622F0D90EA5","16JAN2019:00:00:00.000",22.2,17.9
875,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"D69ED14F-0D4B-4BBF-9906-BCB00EC047F4","17JAN2019:00:00:00.000",22.2,20.3
876,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"F9639177-4478-4D4D-9E09-D3135DAB9B57","18JAN2019:00:00:00.000",22.2,15.1
877,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"E0F0A325-0D21-4948-9B2A-7EFAC528D7F3","19JAN2019:00:00:00.000",22.2,8.5
878,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"C91241DB-489D-4F8B-90F2-CE616AC72294","20JAN2019:00:00:00.000",22.3,1.5
879,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"AF89179A-4D48-4160-9610-6B50E05AC592","21JAN2019:00:00:00.000",22.2,4.6
880,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"107A0A50-9BC9-4F60-B1FB-C82E754B8CF6","22JAN2019:00:00:00.000",22.3,16.0
881,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"128A21B1-8BF7-4812-A12B-12C21ACC8D15","23JAN2019:00:00:00.000",22.3,11.5
882,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"1D995D9A-0BA7-47BC-BD27-E608C6A07E04","24JAN2019:00:00:00.000",22.3,6.1
883,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"D217AFA4-6683-4604-8CC8-548D0AA3C0EB","25JAN2019:00:00:00.000",22.3,2.4
884,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"54FE9A3D-ABBE-4CD1-9736-BBBB4A392A7F","26JAN2019:00:00:00.000",22.3,3.8
885,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"F0DF72CE-C725-41CB-ABE6-A3E4C2530BB8","27JAN2019:00:00:00.000",22.3,4.0
886,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"FFC637AC-EEE1-46D8-8A94-DD639BE73AD5","28JAN2019:00:00:00.000",22.3,8.7
887,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"2B6C8ED5-06CA-4CD3-AD13-BC58171FB9D0","29JAN2019:00:00:00.000",22.3,0.5
888,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"95A0A506-B1FC-4652-94E7-DC778C5ECED9","30JAN2019:00:00:00.000",22.3,0.5
889,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"68FDF166-CE2A-40F1-BEAE-645A9CCEF556","31JAN2019:00:00:00.000",22.3,0.2
890,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"C53381C8-8C38-405B-9BEF-744173511DB7","01FEB2019:00:00:00.000",22.3,4.0
891,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"15B12051-D5BD-43DA-869C-F0F189F2EBDD","02FEB2019:00:00:00.000",22.4,23.3
892,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"ED4B8CAA-AB57-4DD0-8C85-9F282157FED3","03FEB2019:00:00:00.000",22.3,40.3
893,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"1BDF29C9-CE9C-453D-82C9-25CD888D8EE8","04FEB2019:00:00:00.000",22.2,25.6
894,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"B23162A7-A3B7-4F25-BC10-58D455B64557","05FEB2019:00:00:00.000",22.3,12.4
895,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"649A9855-A37A-4C99-A495-CD8920BC5147","06FEB2019:00:00:00.000",22.3,21.5
896,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"9870A938-78CC-4AB2-9610-1086582C25C9","07FEB2019:00:00:00.000",22.3,15.4
897,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"45B45858-D3CB-463F-8BD0-FBD1BA7E4631","08FEB2019:00:00:00.000",22.3,1.7
898,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"C07D1148-C8AD-4270-B7DE-A68C8B951745","09FEB2019:00:00:00.000",22.3,5.6
899,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"7C743A6E-CB9E-44BD-B316-F865E585E7B3","10FEB2019:00:00:00.000",22.3,18.3
900,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"66737C4E-14D6-41C5-870F-FD402CBEEDE3","11FEB2019:00:00:00.000",22.3,22.7
901,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"F424BEFE-78DE-4E4E-AB94-10F570649F4C","12FEB2019:00:00:00.000",22.3,17.9
902,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"E09C461B-A653-4B43-95A9-48B0564FF536","13FEB2019:00:00:00.000",22.3,7.7
903,"Animal Environment Log","83A3A59C-FD7A-4C71-9AC2-B87C9717D5C7","6FD0B661-CACE-4F11-92B5-0A6BE5B04844",1,"E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"31563F0D-9063-4284-A7A9-419AB128CB5C","14FEB2019:00:00:00.000",22.3,20.0
