"versionNbr (Form Version Number)","Rule Version Specific (0=no,1=yes)","Form Name (* indicates multiple forms involved)","Field Name (* indicates multiple fields involved)","Data Capture Rules Sequence","Rule Description","Rule Display Message","Rule Definition","Fields Involved","formGUID","fieldGUID","versionGUID"
0,0,"Animal Training","*",999,"Day 13 Treadmill Incline is missing.","Day 13 Treadmill Incline is missing.","control=0 and (day13date_rtra=. or day13_weight_rtra=. or day13_posttrainlact_rtra=. or day13_score_rtra=. or day13_timeontreadmill_rtra=. or day13_treadmillincline_rtra=. or day13_treadmillspeed_rtra=.) and day13_treadmillincline_rtra =.","DAY13DATE_RTRA|DAY13_WEIGHT_RTRA|DAY13_POSTTRAINLACT_RTRA|DAY13_SCORE_RTRA|DAY13_TIMEONTREADMILL_RTRA|DAY13_TREADMILLINCLINE_RTRA|DAY13_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 13 Treadmill Speed is missing.","Day 13 Treadmill Speed is missing.","control=0 and (day13date_rtra=. or day13_weight_rtra=. or day13_posttrainlact_rtra=. or day13_score_rtra=. or day13_timeontreadmill_rtra=. or day13_treadmillincline_rtra=. or day13_treadmillspeed_rtra=.) and day13_treadmillspeed_rtra =.","DAY13DATE_RTRA|DAY13_WEIGHT_RTRA|DAY13_POSTTRAINLACT_RTRA|DAY13_SCORE_RTRA|DAY13_TIMEONTREADMILL_RTRA|DAY13_TREADMILLINCLINE_RTRA|DAY13_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 13 date is missing.","Day 13 date is missing.","control=0 and (day13date_rtra=. or day13_weight_rtra=. or day13_posttrainlact_rtra=. or day13_score_rtra=. or day13_timeontreadmill_rtra=. or day13_treadmillincline_rtra=. or day13_treadmillspeed_rtra=.) and day13date_rtra =.","DAY13DATE_RTRA|DAY13_WEIGHT_RTRA|DAY13_POSTTRAINLACT_RTRA|DAY13_SCORE_RTRA|DAY13_TIMEONTREADMILL_RTRA|DAY13_TREADMILLINCLINE_RTRA|DAY13_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 13 score is missing.","Day 13 score is missing.","control=0 and (day13date_rtra=. or day13_weight_rtra=. or day13_posttrainlact_rtra=. or day13_score_rtra=. or day13_timeontreadmill_rtra=. or day13_treadmillincline_rtra=. or day13_treadmillspeed_rtra=.) and day13_score_rtra =.","DAY13DATE_RTRA|DAY13_WEIGHT_RTRA|DAY13_POSTTRAINLACT_RTRA|DAY13_SCORE_RTRA|DAY13_TIMEONTREADMILL_RTRA|DAY13_TREADMILLINCLINE_RTRA|DAY13_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 14 Time on Treadmill is missing.","Day 14 Time on Treadmill is missing.","control=0 and (day14date_rtra=. or day14_weight_rtra=. or day14_posttrainlact_rtra=. or day14_score_rtra=. or day14_timeontreadmill_rtra=. or day14_treadmillincline_rtra=. or day14_treadmillspeed_rtra=.) and day14_timeontreadmill_rtra =.","DAY14DATE_RTRA|DAY14_WEIGHT_RTRA|DAY14_POSTTRAINLACT_RTRA|DAY14_SCORE_RTRA|DAY14_TIMEONTREADMILL_RTRA|DAY14_TREADMILLINCLINE_RTRA|DAY14_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 14 Treadmill Incline is missing.","Day 14 Treadmill Incline is missing.","control=0 and (day14date_rtra=. or day14_weight_rtra=. or day14_posttrainlact_rtra=. or day14_score_rtra=. or day14_timeontreadmill_rtra=. or day14_treadmillincline_rtra=. or day14_treadmillspeed_rtra=.) and day14_treadmillincline_rtra =.","DAY14DATE_RTRA|DAY14_WEIGHT_RTRA|DAY14_POSTTRAINLACT_RTRA|DAY14_SCORE_RTRA|DAY14_TIMEONTREADMILL_RTRA|DAY14_TREADMILLINCLINE_RTRA|DAY14_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 14 Treadmill Speed is missing.","Day 14 Treadmill Speed is missing.","control=0 and (day14date_rtra=. or day14_weight_rtra=. or day14_posttrainlact_rtra=. or day14_score_rtra=. or day14_timeontreadmill_rtra=. or day14_treadmillincline_rtra=. or day14_treadmillspeed_rtra=.) and day14_treadmillspeed_rtra =.","DAY14DATE_RTRA|DAY14_WEIGHT_RTRA|DAY14_POSTTRAINLACT_RTRA|DAY14_SCORE_RTRA|DAY14_TIMEONTREADMILL_RTRA|DAY14_TREADMILLINCLINE_RTRA|DAY14_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 14 date is missing.","Day 14 date is missing.","control=0 and (day14date_rtra=. or day14_weight_rtra=. or day14_posttrainlact_rtra=. or day14_score_rtra=. or day14_timeontreadmill_rtra=. or day14_treadmillincline_rtra=. or day14_treadmillspeed_rtra=.) and day14date_rtra =.","DAY14DATE_RTRA|DAY14_WEIGHT_RTRA|DAY14_POSTTRAINLACT_RTRA|DAY14_SCORE_RTRA|DAY14_TIMEONTREADMILL_RTRA|DAY14_TREADMILLINCLINE_RTRA|DAY14_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 14 score is missing.","Day 14 score is missing.","control=0 and (day14date_rtra=. or day14_weight_rtra=. or day14_posttrainlact_rtra=. or day14_score_rtra=. or day14_timeontreadmill_rtra=. or day14_treadmillincline_rtra=. or day14_treadmillspeed_rtra=.) and day14_score_rtra =.","DAY14DATE_RTRA|DAY14_WEIGHT_RTRA|DAY14_POSTTRAINLACT_RTRA|DAY14_SCORE_RTRA|DAY14_TIMEONTREADMILL_RTRA|DAY14_TREADMILLINCLINE_RTRA|DAY14_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 15 Time on Treadmill is missing.","Day 15 Time on Treadmill is missing.","control=0 and (day15date_rtra=. or day15_weight_rtra=. or day15_posttrainlact_rtra=. or day15_score_rtra=. or day15_timeontreadmill_rtra=. or day15_treadmillincline_rtra=. or day15_treadmillspeed_rtra=.) and day15_timeontreadmill_rtra =.","DAY15DATE_RTRA|DAY15_WEIGHT_RTRA|DAY15_POSTTRAINLACT_RTRA|DAY15_SCORE_RTRA|DAY15_TIMEONTREADMILL_RTRA|DAY15_TREADMILLINCLINE_RTRA|DAY15_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 15 Treadmill Incline is missing.","Day 15 Treadmill Incline is missing.","control=0 and (day15date_rtra=. or day15_weight_rtra=. or day15_posttrainlact_rtra=. or day15_score_rtra=. or day15_timeontreadmill_rtra=. or day15_treadmillincline_rtra=. or day15_treadmillspeed_rtra=.) and day15_treadmillincline_rtra =.","DAY15DATE_RTRA|DAY15_WEIGHT_RTRA|DAY15_POSTTRAINLACT_RTRA|DAY15_SCORE_RTRA|DAY15_TIMEONTREADMILL_RTRA|DAY15_TREADMILLINCLINE_RTRA|DAY15_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 15 Treadmill Speed is missing.","Day 15 Treadmill Speed is missing.","control=0 and (day15date_rtra=. or day15_weight_rtra=. or day15_posttrainlact_rtra=. or day15_score_rtra=. or day15_timeontreadmill_rtra=. or day15_treadmillincline_rtra=. or day15_treadmillspeed_rtra=.) and day15_treadmillspeed_rtra =.","DAY15DATE_RTRA|DAY15_WEIGHT_RTRA|DAY15_POSTTRAINLACT_RTRA|DAY15_SCORE_RTRA|DAY15_TIMEONTREADMILL_RTRA|DAY15_TREADMILLINCLINE_RTRA|DAY15_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 15 date is missing.","Day 15 date is missing.","control=0 and (day15date_rtra=. or day15_weight_rtra=. or day15_posttrainlact_rtra=. or day15_score_rtra=. or day15_timeontreadmill_rtra=. or day15_treadmillincline_rtra=. or day15_treadmillspeed_rtra=.) and day15date_rtra =.","DAY15DATE_RTRA|DAY15_WEIGHT_RTRA|DAY15_POSTTRAINLACT_RTRA|DAY15_SCORE_RTRA|DAY15_TIMEONTREADMILL_RTRA|DAY15_TREADMILLINCLINE_RTRA|DAY15_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 15 score is missing.","Day 15 score is missing.","control=0 and (day15date_rtra=. or day15_weight_rtra=. or day15_posttrainlact_rtra=. or day15_score_rtra=. or day15_timeontreadmill_rtra=. or day15_treadmillincline_rtra=. or day15_treadmillspeed_rtra=.) and day15_score_rtra =.","DAY15DATE_RTRA|DAY15_WEIGHT_RTRA|DAY15_POSTTRAINLACT_RTRA|DAY15_SCORE_RTRA|DAY15_TIMEONTREADMILL_RTRA|DAY15_TREADMILLINCLINE_RTRA|DAY15_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 16 Time on Treadmill is missing for a 8 week rat.","Day 16 Time on Treadmill is missing for a 8 week rat.","ANIRandGroup ='Eight-week program Training Group' and control=0 and (day16date_rtra=. or day16_weight_rtra=. or day16_posttrainlact_rtra=. or day16_score_rtra=. or day16_timeontreadmill_rtra=. or day16_treadmillincline_rtra=. or day16_treadmillspeed_rtra=.) and day16_timeontreadmill_rtra =.","DAY16DATE_RTRA|DAY16_WEIGHT_RTRA|DAY16_POSTTRAINLACT_RTRA|DAY16_SCORE_RTRA|DAY16_TIMEONTREADMILL_RTRA|DAY16_TREADMILLINCLINE_RTRA|DAY16_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 16 Time on Treadmill is not expected and is present for a 4 week rat.","Day 16 Time on Treadmill is present for a 4 week rat.","ANIRandGroup ='Four-week program' and day16_timeontreadmill_rtra =.","DAY16_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 16 Treadmill Incline is missing for a 8 week rat.","Day 16 Treadmill Incline is missing for a 8 week rat.","ANIRandGroup ='Eight-week program Training Group' and control=0 and (day16date_rtra=. or day16_weight_rtra=. or day16_posttrainlact_rtra=. or day16_score_rtra=. or day16_timeontreadmill_rtra=. or day16_treadmillincline_rtra=. or day16_treadmillspeed_rtra=.) and day16_treadmillincline_rtra =.","DAY16DATE_RTRA|DAY16_WEIGHT_RTRA|DAY16_POSTTRAINLACT_RTRA|DAY16_SCORE_RTRA|DAY16_TIMEONTREADMILL_RTRA|DAY16_TREADMILLINCLINE_RTRA|DAY16_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 16 Treadmill Incline is not expected and is present for a 4 week rat.","Day 16 Treadmill Incline is present for a 4 week rat.","ANIRandGroup ='Four-week program' and day16_treadmillincline_rtra =.","DAY16_TREADMILLINCLINE_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 16 Treadmill Speed is missing for a 8 week rat.","Day 16 Treadmill Speed is missing for a 8 week rat.","ANIRandGroup ='Eight-week program Training Group' and control=0 and (day16date_rtra=. or day16_weight_rtra=. or day16_posttrainlact_rtra=. or day16_score_rtra=. or day16_timeontreadmill_rtra=. or day16_treadmillincline_rtra=. or day16_treadmillspeed_rtra=.) and day16_treadmillspeed_rtra =.","DAY16DATE_RTRA|DAY16_WEIGHT_RTRA|DAY16_POSTTRAINLACT_RTRA|DAY16_SCORE_RTRA|DAY16_TIMEONTREADMILL_RTRA|DAY16_TREADMILLINCLINE_RTRA|DAY16_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 16 Treadmill Speed is not expected and is present for a 4 week rat.","Day 16 Treadmill Speed is present for a 4 week rat.","ANIRandGroup ='Four-week program' and day16_treadmillspeed_rtra =.","DAY16_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 16 date is missing.","Day 16 date is missing.","control=0 and (day16date_rtra=. or day16_weight_rtra=. or day16_posttrainlact_rtra=. or day16_score_rtra=. or day16_timeontreadmill_rtra=. or day16_treadmillincline_rtra=. or day16_treadmillspeed_rtra=.) and day16date_rtra =.","DAY16DATE_RTRA|DAY16_WEIGHT_RTRA|DAY16_POSTTRAINLACT_RTRA|DAY16_SCORE_RTRA|DAY16_TIMEONTREADMILL_RTRA|DAY16_TREADMILLINCLINE_RTRA|DAY16_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 16 score is missing for a 8 week rat.","Day 16 score is missing for a 8 week rat.","ANIRandGroup ='Eight-week program Training Group' and control=0 and (day16date_rtra=. or day16_weight_rtra=. or day16_posttrainlact_rtra=. or day16_score_rtra=. or day16_timeontreadmill_rtra=. or day16_treadmillincline_rtra=. or day16_treadmillspeed_rtra=.) and day16_score_rtra =.","DAY16DATE_RTRA|DAY16_WEIGHT_RTRA|DAY16_POSTTRAINLACT_RTRA|DAY16_SCORE_RTRA|DAY16_TIMEONTREADMILL_RTRA|DAY16_TREADMILLINCLINE_RTRA|DAY16_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 16 score is not expected and is present for a 4 week rat.","Day 16 score is present for a 4 week rat.","ANIRandGroup ='Four-week program' and day16_score_rtra =.","DAY16_SCORE_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 16 weight is missing.","Day 16 weight is missing.","control=0 and (day16date_rtra=. or day16_weight_rtra=. or day16_posttrainlact_rtra=. or day16_score_rtra=. or day16_timeontreadmill_rtra=. or day16_treadmillincline_rtra=. or day16_treadmillspeed_rtra=.) and day16_weight_rtra =.","DAY16DATE_RTRA|DAY16_WEIGHT_RTRA|DAY16_POSTTRAINLACT_RTRA|DAY16_SCORE_RTRA|DAY16_TIMEONTREADMILL_RTRA|DAY16_TREADMILLINCLINE_RTRA|DAY16_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 17 Time on Treadmill is missing.","Day 17 Time on Treadmill is missing.","control=0 and (day17date_rtra=. or day17_weight_rtra=. or day17_posttrainlact_rtra=. or day17_score_rtra=. or day17_timeontreadmill_rtra=. or day17_treadmillincline_rtra=. or day17_treadmillspeed_rtra=.) and day17_timeontreadmill_rtra =.","DAY17DATE_RTRA|DAY17_WEIGHT_RTRA|DAY17_POSTTRAINLACT_RTRA|DAY17_SCORE_RTRA|DAY17_TIMEONTREADMILL_RTRA|DAY17_TREADMILLINCLINE_RTRA|DAY17_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 17 Treadmill Incline is missing.","Day 17 Treadmill Incline is missing.","control=0 and (day17date_rtra=. or day17_weight_rtra=. or day17_posttrainlact_rtra=. or day17_score_rtra=. or day17_timeontreadmill_rtra=. or day17_treadmillincline_rtra=. or day17_treadmillspeed_rtra=.) and day17_treadmillincline_rtra =.","DAY17DATE_RTRA|DAY17_WEIGHT_RTRA|DAY17_POSTTRAINLACT_RTRA|DAY17_SCORE_RTRA|DAY17_TIMEONTREADMILL_RTRA|DAY17_TREADMILLINCLINE_RTRA|DAY17_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 17 Treadmill Speed is missing.","Day 17 Treadmill Speed is missing.","control=0 and (day17date_rtra=. or day17_weight_rtra=. or day17_posttrainlact_rtra=. or day17_score_rtra=. or day17_timeontreadmill_rtra=. or day17_treadmillincline_rtra=. or day17_treadmillspeed_rtra=.) and day17_treadmillspeed_rtra =.","DAY17DATE_RTRA|DAY17_WEIGHT_RTRA|DAY17_POSTTRAINLACT_RTRA|DAY17_SCORE_RTRA|DAY17_TIMEONTREADMILL_RTRA|DAY17_TREADMILLINCLINE_RTRA|DAY17_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 17 date is missing.","Day 17 date is missing.","control=0 and (day17date_rtra=. or day17_weight_rtra=. or day17_posttrainlact_rtra=. or day17_score_rtra=. or day17_timeontreadmill_rtra=. or day17_treadmillincline_rtra=. or day17_treadmillspeed_rtra=.) and day17date_rtra =.","DAY17DATE_RTRA|DAY17_WEIGHT_RTRA|DAY17_POSTTRAINLACT_RTRA|DAY17_SCORE_RTRA|DAY17_TIMEONTREADMILL_RTRA|DAY17_TREADMILLINCLINE_RTRA|DAY17_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 17 score is missing.","Day 17 score is missing.","control=0 and (day17date_rtra=. or day17_weight_rtra=. or day17_posttrainlact_rtra=. or day17_score_rtra=. or day17_timeontreadmill_rtra=. or day17_treadmillincline_rtra=. or day17_treadmillspeed_rtra=.) and day17_score_rtra =.","DAY17DATE_RTRA|DAY17_WEIGHT_RTRA|DAY17_POSTTRAINLACT_RTRA|DAY17_SCORE_RTRA|DAY17_TIMEONTREADMILL_RTRA|DAY17_TREADMILLINCLINE_RTRA|DAY17_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 18 Time on Treadmill is missing.","Day 18 Time on Treadmill is missing.","control=0 and (day18date_rtra=. or day18_weight_rtra=. or day18_posttrainlact_rtra=. or day18_score_rtra=. or day18_timeontreadmill_rtra=. or day18_treadmillincline_rtra=. or day18_treadmillspeed_rtra=.) and day18_timeontreadmill_rtra =.","DAY18DATE_RTRA|DAY18_WEIGHT_RTRA|DAY18_POSTTRAINLACT_RTRA|DAY18_SCORE_RTRA|DAY18_TIMEONTREADMILL_RTRA|DAY18_TREADMILLINCLINE_RTRA|DAY18_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 18 Treadmill Incline is missing.","Day 18 Treadmill Incline is missing.","control=0 and (day18date_rtra=. or day18_weight_rtra=. or day18_posttrainlact_rtra=. or day18_score_rtra=. or day18_timeontreadmill_rtra=. or day18_treadmillincline_rtra=. or day18_treadmillspeed_rtra=.) and day18_treadmillincline_rtra =.","DAY18DATE_RTRA|DAY18_WEIGHT_RTRA|DAY18_POSTTRAINLACT_RTRA|DAY18_SCORE_RTRA|DAY18_TIMEONTREADMILL_RTRA|DAY18_TREADMILLINCLINE_RTRA|DAY18_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 18 Treadmill Speed is missing.","Day 18 Treadmill Speed is missing.","control=0 and (day18date_rtra=. or day18_weight_rtra=. or day18_posttrainlact_rtra=. or day18_score_rtra=. or day18_timeontreadmill_rtra=. or day18_treadmillincline_rtra=. or day18_treadmillspeed_rtra=.) and day18_treadmillspeed_rtra =.","DAY18DATE_RTRA|DAY18_WEIGHT_RTRA|DAY18_POSTTRAINLACT_RTRA|DAY18_SCORE_RTRA|DAY18_TIMEONTREADMILL_RTRA|DAY18_TREADMILLINCLINE_RTRA|DAY18_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 18 date is missing.","Day 18 date is missing.","control=0 and (day18date_rtra=. or day18_weight_rtra=. or day18_posttrainlact_rtra=. or day18_score_rtra=. or day18_timeontreadmill_rtra=. or day18_treadmillincline_rtra=. or day18_treadmillspeed_rtra=.) and day18date_rtra =.","DAY18DATE_RTRA|DAY18_WEIGHT_RTRA|DAY18_POSTTRAINLACT_RTRA|DAY18_SCORE_RTRA|DAY18_TIMEONTREADMILL_RTRA|DAY18_TREADMILLINCLINE_RTRA|DAY18_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 18 score is missing.","Day 18 score is missing.","control=0 and (day18date_rtra=. or day18_weight_rtra=. or day18_posttrainlact_rtra=. or day18_score_rtra=. or day18_timeontreadmill_rtra=. or day18_treadmillincline_rtra=. or day18_treadmillspeed_rtra=.) and day18_score_rtra =.","DAY18DATE_RTRA|DAY18_WEIGHT_RTRA|DAY18_POSTTRAINLACT_RTRA|DAY18_SCORE_RTRA|DAY18_TIMEONTREADMILL_RTRA|DAY18_TREADMILLINCLINE_RTRA|DAY18_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 19 Time on Treadmill is missing.","Day 19 Time on Treadmill is missing.","control=0 and (day19date_rtra=. or day19_weight_rtra=. or day19_posttrainlact_rtra=. or day19_score_rtra=. or day19_timeontreadmill_rtra=. or day19_treadmillincline_rtra=. or day19_treadmillspeed_rtra=.) and day19_timeontreadmill_rtra =.","DAY19DATE_RTRA|DAY19_WEIGHT_RTRA|DAY19_POSTTRAINLACT_RTRA|DAY19_SCORE_RTRA|DAY19_TIMEONTREADMILL_RTRA|DAY19_TREADMILLINCLINE_RTRA|DAY19_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 19 Treadmill Incline is missing.","Day 19 Treadmill Incline is missing.","control=0 and (day19date_rtra=. or day19_weight_rtra=. or day19_posttrainlact_rtra=. or day19_score_rtra=. or day19_timeontreadmill_rtra=. or day19_treadmillincline_rtra=. or day19_treadmillspeed_rtra=.) and day19_treadmillincline_rtra =.","DAY19DATE_RTRA|DAY19_WEIGHT_RTRA|DAY19_POSTTRAINLACT_RTRA|DAY19_SCORE_RTRA|DAY19_TIMEONTREADMILL_RTRA|DAY19_TREADMILLINCLINE_RTRA|DAY19_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 19 Treadmill Speed is missing.","Day 19 Treadmill Speed is missing.","control=0 and (day19date_rtra=. or day19_weight_rtra=. or day19_posttrainlact_rtra=. or day19_score_rtra=. or day19_timeontreadmill_rtra=. or day19_treadmillincline_rtra=. or day19_treadmillspeed_rtra=.) and day19_treadmillspeed_rtra =.","DAY19DATE_RTRA|DAY19_WEIGHT_RTRA|DAY19_POSTTRAINLACT_RTRA|DAY19_SCORE_RTRA|DAY19_TIMEONTREADMILL_RTRA|DAY19_TREADMILLINCLINE_RTRA|DAY19_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 19 date is missing.","Day 19 date is missing.","control=0 and (day19date_rtra=. or day19_weight_rtra=. or day19_posttrainlact_rtra=. or day19_score_rtra=. or day19_timeontreadmill_rtra=. or day19_treadmillincline_rtra=. or day19_treadmillspeed_rtra=.) and day19date_rtra =.","DAY19DATE_RTRA|DAY19_WEIGHT_RTRA|DAY19_POSTTRAINLACT_RTRA|DAY19_SCORE_RTRA|DAY19_TIMEONTREADMILL_RTRA|DAY19_TREADMILLINCLINE_RTRA|DAY19_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 19 score is missing.","Day 19 score is missing.","control=0 and (day19date_rtra=. or day19_weight_rtra=. or day19_posttrainlact_rtra=. or day19_score_rtra=. or day19_timeontreadmill_rtra=. or day19_treadmillincline_rtra=. or day19_treadmillspeed_rtra=.) and day19_score_rtra =.","DAY19DATE_RTRA|DAY19_WEIGHT_RTRA|DAY19_POSTTRAINLACT_RTRA|DAY19_SCORE_RTRA|DAY19_TIMEONTREADMILL_RTRA|DAY19_TREADMILLINCLINE_RTRA|DAY19_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 2 Time on Treadmill is missing.","Day 2 Time on Treadmill is missing.","control=0 and (day2date_rtra=. or day2_weight_rtra=. or day2_posttrainlact_rtra=. or day2_score_rtra=. or day2_timeontreadmill_rtra=. or day2_treadmillincline_rtra=. or day2_treadmillspeed_rtra=.) and day2_timeontreadmill_rtra =.","DAY2DATE_RTRA|DAY2_WEIGHT_RTRA|DAY2_POSTTRAINLACT_RTRA|DAY2_SCORE_RTRA|DAY2_TIMEONTREADMILL_RTRA|DAY2_TREADMILLINCLINE_RTRA|DAY2_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 2 Treadmill Incline is missing.","Day 2 Treadmill Incline is missing.","control=0 and (day2date_rtra=. or day2_weight_rtra=. or day2_posttrainlact_rtra=. or day2_score_rtra=. or day2_timeontreadmill_rtra=. or day2_treadmillincline_rtra=. or day2_treadmillspeed_rtra=.) and day2_treadmillincline_rtra =.","DAY2DATE_RTRA|DAY2_WEIGHT_RTRA|DAY2_POSTTRAINLACT_RTRA|DAY2_SCORE_RTRA|DAY2_TIMEONTREADMILL_RTRA|DAY2_TREADMILLINCLINE_RTRA|DAY2_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"Animal Training","*",999,"Day 2 Treadmill Speed is missing.","Day 2 Treadmill Speed is missing.","control=0 and (day2date_rtra=. or day2_weight_rtra=. or day2_posttrainlact_rtra=. or day2_score_rtra=. or day2_timeontreadmill_rtra=. or day2_treadmillincline_rtra=. or day2_treadmillspeed_rtra=.) and day2_treadmillspeed_rtra =.","DAY2DATE_RTRA|DAY2_WEIGHT_RTRA|DAY2_POSTTRAINLACT_RTRA|DAY2_SCORE_RTRA|DAY2_TIMEONTREADMILL_RTRA|DAY2_TREADMILLINCLINE_RTRA|DAY2_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
